ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Best Overall Rating
236772,D. Szoboszlai,21,https://cdn.sofifa.net/players/236/772/23_60.png,Hungary,https://cdn.sofifa.net/flags/hu.png,79,87,RB Leipzig,https://cdn.sofifa.net/teams/112172/30.png,€39.5M,€41K,1990,Right,1,4,4,Medium/ Low,Normal (185+),Yes,<span class="pos pos27">LW,nan,nan,nan,186cm,74kg,€75.1M,10,nan
211022,Rubén García,28,https://cdn.sofifa.net/players/211/022/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,79,CA Osasuna,https://cdn.sofifa.net/teams/479/30.png,€17.5M,€35K,1984,Left,1,2,4,High/ Medium,Normal (170-185),No,<span class="pos pos16">LM,20-Aug-18,nan,2024,171cm,71kg,€36.8M,14,nan
246646,M. Caqueret,22,https://cdn.sofifa.net/players/246/646/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,79,85,Olympique Lyonnais,https://cdn.sofifa.net/teams/66/30.png,€26M,€52K,1982,Right,2,3,3,High/ High,Lean (170-185),Yes,<span class="pos pos10">CDM,14-Dec-18,nan,2026,174cm,63kg,€54.6M,6,nan
210455,Jonny,28,https://cdn.sofifa.net/players/210/455/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,79,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€16M,€80K,1982,Right,2,3,3,High/ High,Normal (170-),Yes,<span class="pos pos3">RB,31-Jan-19,nan,2025,170cm,70kg,€30.4M,19,nan
226166,N. Mukiele,24,https://cdn.sofifa.net/players/226/166/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,79,83,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,€23.5M,€61K,1976,Right,2,3,3,Medium/ High,Normal (185+),Yes,<span class="pos pos28">SUB,26-Jul-22,nan,2027,187cm,84kg,€45.2M,26,nan
188988,M. Lanzini,29,https://cdn.sofifa.net/players/188/988/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,79,79,West Ham United,https://cdn.sofifa.net/teams/19/30.png,€17M,€75K,1975,Right,2,3,4,Medium/ Medium,Normal (170-),Yes,<span class="pos pos18">CAM,1-Jul-16,nan,2023,167cm,59kg,€32.3M,10,nan
226110,N. Pépé,27,https://cdn.sofifa.net/players/226/110/23_60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png,79,79,Arsenal,https://cdn.sofifa.net/teams/1/30.png,€18.5M,€83K,1974,Left,2,2,4,High/ Medium,Unique,Yes,<span class="pos pos28">SUB,1-Aug-19,nan,2024,183cm,73kg,€35.2M,19,nan
246147,22 M. Greenwood,19,https://cdn.sofifa.net/players/246/147/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,79,90,Manchester United,https://cdn.sofifa.net/teams/11/30.png,€38M,€62K,1972,Left,1,5,4,High/ Medium,Lean (170-185),Yes,<span class="pos pos23">RW,2-Oct-18,nan,2025,181cm,70kg,€77.9M,11,nan
21146,18 M. Carrick,35,https://cdn.sofifa.net/players/021/146/18_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,79,79,Manchester United,https://cdn.sofifa.net/teams/11/30.png,€3M,€90K,1970,Right,3,3,2,Low/ Medium,Normal (185+),Yes,<span class="pos pos28">SUB,31-Aug-06,nan,2018,188cm,74kg,€5.5M,16,nan
236045,Reinildo,28,https://cdn.sofifa.net/players/236/045/23_60.png,Mozambique,https://cdn.sofifa.net/flags/mz.png,79,79,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€16M,€53K,1970,Left,1,3,3,Medium/ High,Lean (170-185),No,<span class="pos pos6">LCB,31-Jan-22,nan,2025,180cm,73kg,€32.8M,23,nan
230625,Matheus Reis,27,https://cdn.sofifa.net/players/230/625/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,79,82,Sporting CP,https://cdn.sofifa.net/teams/237/30.png,€20M,€16K,1969,Left,1,2,3,Medium/ High,Normal (170-185),No,<span class="pos pos8">LWB,1-Jul-21,nan,2026,184cm,80kg,€41.5M,2,nan
202857,K. Bellarabi,32,https://cdn.sofifa.net/players/202/857/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,79,79,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€14M,€55K,1965,Right,2,3,4,High/ Medium,Normal (170-185),Yes,<span class="pos pos12">RM,1-Jul-11,nan,2023,184cm,81kg,€23.8M,38,nan
220253,Munir,26,https://cdn.sofifa.net/players/220/253/23_60.png,Morocco,https://cdn.sofifa.net/flags/ma.png,79,80,Sevilla FC,https://cdn.sofifa.net/teams/481/30.png,€20.5M,€34K,1963,Left,2,3,4,High/ Low,Lean (170-185),Yes,<span class="pos pos28">SUB,11-Jan-19,nan,2023,175cm,69kg,€44.6M,11,nan
235997,Fran Beltrán,23,https://cdn.sofifa.net/players/235/997/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,84,RC Celta de Vigo,https://cdn.sofifa.net/teams/450/30.png,€24.5M,€22K,1958,Right,1,3,3,Medium/ High,Normal (170-),No,<span class="pos pos10">CDM,1-Aug-18,nan,2026,165cm,64kg,€53.3M,8,nan
207421,L. Trossard,27,https://cdn.sofifa.net/players/207/421/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,79,79,Brighton & Hove Albion,https://cdn.sofifa.net/teams/1808/30.png,€18.5M,€71K,1957,Right,1,4,4,High/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,nan,nan,nan,171cm,67kg,€35.2M,24,nan
199503,G. Xhaka,29,https://cdn.sofifa.net/players/199/503/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,79,79,Arsenal,https://cdn.sofifa.net/teams/1/30.png,€15M,€80K,1957,Left,3,2,3,Low/ Medium,Normal (185+),Yes,<span class="pos pos15">LCM,1-Jul-16,nan,2024,185cm,82kg,€28.5M,34,nan
231628,Rafa Mir,25,https://cdn.sofifa.net/players/231/628/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,84,Sevilla FC,https://cdn.sofifa.net/teams/481/30.png,€26M,€33K,1955,Right,1,3,3,High/ Low,Stocky (185+),No,<span class="pos pos28">SUB,20-Aug-21,nan,2027,191cm,86kg,€56.6M,12,nan
191202,N. Matić,33,https://cdn.sofifa.net/players/191/202/23_60.png,Serbia,https://cdn.sofifa.net/flags/rs.png,79,79,Roma,https://cdn.sofifa.net/teams/52/30.png,€8.5M,€60K,1954,Left,3,3,3,Low/ Medium,Lean (185+),Yes,<span class="pos pos28">SUB,1-Jul-22,nan,2023,194cm,83kg,€14.5M,8,nan
200454,Paco Alcácer,28,https://cdn.sofifa.net/players/200/454/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,79,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€18M,€42K,1952,Right,2,4,3,Medium/ Low,Normal (170-185),Yes,<span class="pos pos28">SUB,30-Jan-20,nan,2025,175cm,70kg,€37.8M,9,nan
203747,Héctor Bellerín,27,https://cdn.sofifa.net/players/203/747/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,80,Arsenal,https://cdn.sofifa.net/teams/1/30.png,€18.5M,€76K,1951,Right,3,2,3,High/ Low,Lean (170-185),Yes,<span class="pos pos29">RES,1-Jul-14,nan,2023,178cm,74kg,€36.5M,2,nan
196978,C. Wilson,30,https://cdn.sofifa.net/players/196/978/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,79,79,Newcastle United,https://cdn.sofifa.net/teams/13/30.png,€17M,€95K,1947,Right,2,3,4,High/ Medium,Normal (170-185),Yes,<span class="pos pos25">ST,7-Sep-20,nan,2024,180cm,66kg,€32.3M,9,nan
9014,21 A. Robben,36,https://cdn.sofifa.net/players/009/014/21_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,79,79,FC Groningen,https://cdn.sofifa.net/teams/1915/30.png,€5.5M,€11K,1947,Left,3,2,4,Medium/ Low,Normal (170-185),Yes,<span class="pos pos20">RF,1-Jul-20,nan,2021,180cm,80kg,€8.3M,10,nan
234711,J. Brekalo,24,https://cdn.sofifa.net/players/234/711/23_60.png,Croatia,https://cdn.sofifa.net/flags/hr.png,79,85,VfL Wolfsburg,https://cdn.sofifa.net/teams/175/30.png,€28M,€48K,1943,Right,2,4,4,High/ Low,Lean (170-185),Yes,<span class="pos pos28">SUB,1-Sep-21,nan,2023,175cm,70kg,€53.2M,14,nan
142754,21 J. Mascherano,36,https://cdn.sofifa.net/players/142/754/21_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,79,79,Estudiantes de La Plata,https://cdn.sofifa.net/teams/101083/30.png,€3.4M,€15K,1941,Right,4,3,2,Low/ High,Normal (170-),Yes,<span class="pos pos11">LDM,1-Jan-20,nan,2021,174cm,73kg,€5.1M,14,nan
45186,Joaquín,40,https://cdn.sofifa.net/players/045/186/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,79,Real Betis Balompié,https://cdn.sofifa.net/teams/449/30.png,€ 0,€20K,1933,Right,2,3,4,High/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,1-Sep-15,nan,2023,179cm,75kg,nan,17,nan
222716,22 Everton,25,https://cdn.sofifa.net/players/222/716/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,79,80,SL Benfica,https://cdn.sofifa.net/teams/234/30.png,€21M,€16K,1931,Right,1,3,4,High/ Low,Normal (170-185),No,<span class="pos pos16">LM,14-Aug-20,nan,2026,174cm,72kg,€43.6M,7,nan
237221,J. Foyth,24,https://cdn.sofifa.net/players/237/221/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,79,84,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€24.5M,€29K,1929,Right,1,3,3,Medium/ High,Lean (185+),Yes,<span class="pos pos3">RB,1-Jul-21,nan,2026,187cm,69kg,€53.3M,8,nan
213956,Adama Traoré,26,https://cdn.sofifa.net/players/213/956/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,80,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€20.5M,€90K,1929,Right,1,2,4,High/ Low,Unique,Yes,<span class="pos pos28">SUB,8-Aug-18,nan,2023,178cm,86kg,€40.5M,37,nan
205175,A. Milik,28,https://cdn.sofifa.net/players/205/175/23_60.png,Poland,https://cdn.sofifa.net/flags/pl.png,79,79,Olympique de Marseille,https://cdn.sofifa.net/teams/219/30.png,€18M,€50K,1924,Left,3,3,3,Medium/ Medium,Normal (185+),Yes,<span class="pos pos25">ST,1-Jul-22,nan,2025,186cm,80kg,€34.2M,9,nan
202048,C. Coady,29,https://cdn.sofifa.net/players/202/048/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,79,79,Everton,https://cdn.sofifa.net/teams/7/30.png,€14.5M,€80K,1920,Right,1,3,2,Low/ High,Normal (185+),Yes,<span class="pos pos28">SUB,nan,<a href="/team/110/wolverhampton-wanderers/">Wolverhampton Wanderers</a>,30-Jun-23,186cm,80kg,nan,30,nan
41,22 Iniesta,37,https://cdn.sofifa.net/players/000/041/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,79,Vissel Kobe,https://cdn.sofifa.net/teams/101146/30.png,€5.5M,€10K,1918,Right,4,4,4,Medium/ Low,Normal (170-),Yes,<span class="pos pos18">CAM,16-Jul-18,nan,2024,171cm,68kg,€7.2M,8,nan
232432,L. Jović,24,https://cdn.sofifa.net/players/232/432/23_60.png,Serbia,https://cdn.sofifa.net/flags/rs.png,79,84,Fiorentina,https://cdn.sofifa.net/teams/110374/30.png,€27M,€55K,1916,Right,1,5,3,Medium/ Medium,Stocky (170-185),Yes,<span class="pos pos25">ST,8-Jul-22,nan,2024,182cm,85kg,€47.9M,7,nan
237942,P. Estupiñán,24,https://cdn.sofifa.net/players/237/942/23_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,79,83,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€23.5M,€29K,1915,Left,1,3,3,High/ Medium,Stocky (170-185),No,<span class="pos pos7">LB,16-Sep-20,nan,2027,175cm,78kg,€51.1M,12,nan
253004,Ansu Fati,19,https://cdn.sofifa.net/players/253/004/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,90,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,€38M,€84K,1913,Right,2,4,4,High/ Medium,Unique,Yes,<span class="pos pos28">SUB,1-Jul-18,nan,2027,178cm,66kg,€85.5M,10,nan
189679,14 V. Weiss,23,https://cdn.sofifa.net/players/189/679/14_60.png,Slovakia,https://cdn.sofifa.net/flags/sk.png,79,83,Olympiacos CFP,https://cdn.sofifa.net/teams/280/30.png,€7M,€90K,1913,Right,2,3,3,Medium/ Low,Lean (170-185),No,<span class="pos pos28">SUB,27-Jan-14,nan,2018,173cm,71kg,nan,79,nan
189505,Pedro,34,https://cdn.sofifa.net/players/189/505/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,79,Lazio,https://cdn.sofifa.net/teams/46/30.png,€8M,€57K,1912,Right,3,5,4,High/ Low,Lean (170-),Yes,<span class="pos pos28">SUB,19-Aug-21,nan,2023,169cm,65kg,€13.6M,9,nan
243630,J. David,22,https://cdn.sofifa.net/players/243/630/23_60.png,Canada,https://cdn.sofifa.net/flags/ca.png,79,85,LOSC Lille,https://cdn.sofifa.net/teams/65/30.png,€28.5M,€37K,1912,Right,2,5,3,High/ High,Normal (170-185),Yes,<span class="pos pos12">RM,11-Aug-20,nan,2025,180cm,77kg,€59.9M,9,nan
202651,Suso,28,https://cdn.sofifa.net/players/202/651/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,79,Sevilla FC,https://cdn.sofifa.net/teams/481/30.png,€17.5M,€36K,1907,Left,2,3,4,High/ Low,Normal (170-185),No,<span class="pos pos28">SUB,21-Jul-20,nan,2025,176cm,70kg,€36.8M,7,nan
230498,Luimo Boas Santos,22,https://cdn.sofifa.net/players/230/498/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,79,79,Santos,https://cdn.sofifa.net/teams/1053/30.png,€21M,€32K,1907,Right,1,4,4,High/ Medium,Normal (170-185),No,<span class="pos pos25">ST,20-Jun-22,nan,2025,176cm,73kg,€39.9M,9,nan
197891,Juanmi,29,https://cdn.sofifa.net/players/197/891/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,79,Real Betis Balompié,https://cdn.sofifa.net/teams/449/30.png,€17M,€30K,1906,Right,1,3,3,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos16">LM,1-Jul-19,nan,2024,172cm,69kg,€35.7M,7,nan
236632,David Neres,25,https://cdn.sofifa.net/players/236/632/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,79,82,SL Benfica,https://cdn.sofifa.net/teams/234/30.png,€23M,€18K,1906,Left,3,3,5,Medium/ Medium,Lean (170-185),No,<span class="pos pos12">RM,1-Jul-22,nan,2027,176cm,71kg,€47.7M,7,nan
189805,L. de Jong,31,https://cdn.sofifa.net/players/189/805/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,79,79,PSV,https://cdn.sofifa.net/teams/247/30.png,€15M,€24K,1905,Right,3,5,3,Medium/ Medium,Normal (185+),Yes,<span class="pos pos25">ST,2-Jul-22,nan,2025,188cm,86kg,€21M,9,nan
252308,A. Musrati,26,https://cdn.sofifa.net/players/252/308/23_60.png,Libya,https://cdn.sofifa.net/flags/ly.png,79,83,SC Braga,https://cdn.sofifa.net/teams/1896/30.png,€22M,€17K,1903,Right,1,2,2,Medium/ High,Normal (185+),No,<span class="pos pos10">CDM,7-Aug-20,nan,2024,189cm,83kg,€45.7M,8,nan
235889,C. Ünder,24,https://cdn.sofifa.net/players/235/889/23_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,79,82,Olympique de Marseille,https://cdn.sofifa.net/teams/219/30.png,€24M,€42K,1903,Left,1,4,4,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,1-Jul-22,nan,2025,173cm,66kg,€47.4M,17,nan
223689,W. Weghorst,29,https://cdn.sofifa.net/players/223/689/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,79,79,Beşiktaş JK,https://cdn.sofifa.net/teams/327/30.png,€17.5M,€59K,1902,Right,2,3,2,High/ High,Normal (185+),Yes,<span class="pos pos25">ST,nan,<a href="/team/1796/burnley/">Burnley</a>,30-Jun-23,197cm,84kg,nan,10,nan
210372,R. Ghezzal,30,https://cdn.sofifa.net/players/210/372/23_60.png,Algeria,https://cdn.sofifa.net/flags/dz.png,79,79,Beşiktaş JK,https://cdn.sofifa.net/teams/327/30.png,€17M,€61K,1901,Left,2,3,4,Medium/ Low,Lean (170-185),Yes,<span class="pos pos12">RM,12-Aug-21,nan,2024,182cm,70kg,€34M,18,nan
246172,S. Chukwueze,23,https://cdn.sofifa.net/players/246/172/23_60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png,79,85,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€27.5M,€32K,1898,Left,1,2,4,High/ Low,Normal (170-185),No,<span class="pos pos28">SUB,7-Oct-18,nan,2024,172cm,70kg,€63.3M,11,nan
23174,14 J. Riquelme,35,https://cdn.sofifa.net/players/023/174/14_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,79,79,Boca Juniors,https://cdn.sofifa.net/teams/1877/30.png,€2.5M,€80K,1885,Right,3,4,4,High/ Low,Normal (170-185),Yes,<span class="pos pos18">CAM,1-Nov-07,nan,2014,183cm,79kg,nan,10,nan
178224,J. Hernández,34,https://cdn.sofifa.net/players/178/224/23_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,79,79,LA Galaxy,https://cdn.sofifa.net/teams/697/30.png,€8.5M,€13K,1884,Right,3,3,3,Medium/ Low,Normal (170-185),Yes,<span class="pos pos25">ST,21-Jan-20,nan,2022,175cm,73kg,€12.8M,14,nan
1625,15 T. Henry,36,https://cdn.sofifa.net/players/001/625/15_60.png,France,https://cdn.sofifa.net/flags/fr.png,79,79,,https://cdn.sofifa.net/flags/fr.png,€ 0,€ 0,1882,Right,3,4,4,Medium/ Medium,Normal (185+),Yes,nan,nan,nan,nan,188cm,83kg,nan,nan,nan
219733,L. Ajorque,28,https://cdn.sofifa.net/players/219/733/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,79,79,RC Strasbourg Alsace,https://cdn.sofifa.net/teams/76/30.png,€18M,€36K,1880,Left,2,3,3,High/ High,Normal (185+),No,<span class="pos pos26">LS,1-Jul-18,nan,2024,197cm,92kg,€34.2M,25,nan
182212,A. Modeste,34,https://cdn.sofifa.net/players/182/212/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,79,79,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,€8.5M,€53K,1878,Right,2,4,3,Medium/ Low,Normal (185+),No,<span class="pos pos25">ST,8-Aug-22,nan,2023,187cm,84kg,€14.5M,20,nan
253002,G. Raspadori,22,https://cdn.sofifa.net/players/253/002/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,79,86,U.S. Sassuolo Calcio,https://cdn.sofifa.net/teams/111974/30.png,€36M,€37K,1869,Right,2,5,4,High/ Low,Normal (170-185),No,<span class="pos pos28">SUB,nan,nan,nan,172cm,69kg,€68.4M,22,nan
183907,J. Boateng,33,https://cdn.sofifa.net/players/183/907/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,79,79,Olympique Lyonnais,https://cdn.sofifa.net/teams/66/30.png,€8.5M,€60K,1859,Right,4,4,2,Medium/ Medium,Stocky (185+),Yes,<span class="pos pos28">SUB,1-Sep-21,nan,2023,190cm,94kg,€16.2M,17,nan
177458,21 S. Bender,31,https://cdn.sofifa.net/players/177/458/21_60.png,Germany,https://cdn.sofifa.net/flags/de.png,79,79,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€12M,€59K,1857,Right,2,4,2,Medium/ High,Lean (185+),Yes,<span class="pos pos5">CB,13-Jul-17,nan,2021,186cm,81kg,€20.4M,5,nan
214394,21 W. Barrios,26,https://cdn.sofifa.net/players/214/394/21_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,79,81,,https://cdn.sofifa.net/flags/co.png,€ 0,€ 0,1854,Right,1,3,3,High/ High,Lean (170-185),No,<span class="pos pos13">RCM,nan,nan,nan,178cm,74kg,nan,5,nan
246242,B. Dia,25,https://cdn.sofifa.net/players/246/242/23_60.png,Senegal,https://cdn.sofifa.net/flags/sn.png,79,83,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€24.5M,€39K,1849,Right,1,3,3,High/ Medium,Lean (170-185),No,<span class="pos pos28">SUB,13-Jul-21,nan,2026,180cm,75kg,€53.3M,16,nan
210897,C. Mbemba,27,https://cdn.sofifa.net/players/210/897/23_60.png,Congo DR,https://cdn.sofifa.net/flags/cd.png,79,81,Olympique de Marseille,https://cdn.sofifa.net/teams/219/30.png,€18.5M,€40K,1847,Right,1,3,2,Medium/ High,Normal (170-185),Yes,<span class="pos pos4">RCB,15-Jul-22,nan,2025,182cm,78kg,€36.5M,99,nan
227678,E. Konsa,24,https://cdn.sofifa.net/players/227/678/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,79,86,Aston Villa,https://cdn.sofifa.net/teams/2/30.png,€32.5M,€65K,1844,Right,2,3,2,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos4">RCB,11-Jul-19,nan,2026,183cm,77kg,€68.3M,4,nan
202695,J. Tarkowski,29,https://cdn.sofifa.net/players/202/695/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,79,79,Everton,https://cdn.sofifa.net/teams/7/30.png,€14.5M,€45K,1839,Right,1,4,2,Low/ High,Normal (185+),Yes,<span class="pos pos6">LCB,2-Jul-22,nan,2026,188cm,81kg,€27.6M,2,nan
232938,T. Tomiyasu,23,https://cdn.sofifa.net/players/232/938/23_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,79,85,Arsenal,https://cdn.sofifa.net/teams/1/30.png,€26M,€65K,1838,Right,1,5,2,Medium/ High,Lean (185+),No,<span class="pos pos28">SUB,31-Aug-21,nan,2026,188cm,84kg,€54.6M,18,nan
212382,P. Onuachu,28,https://cdn.sofifa.net/players/212/382/23_60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png,79,79,KRC Genk,https://cdn.sofifa.net/teams/673/30.png,€18M,€24K,1831,Right,1,2,3,High/ Medium,Normal (185+),No,<span class="pos pos25">ST,22-Aug-19,nan,2024,201cm,98kg,€27M,18,nan
251892,Beto,24,https://cdn.sofifa.net/players/251/892/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,79,82,Udinese Calcio,https://cdn.sofifa.net/teams/55/30.png,€24.5M,€21K,1828,Right,1,3,3,High/ Medium,Lean (185+),No,<span class="pos pos25">ST,1-Jul-22,nan,2026,194cm,88kg,€43.5M,9,nan
259377,Yeremy Pino,19,https://cdn.sofifa.net/players/259/377/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,87,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€38M,€21K,1828,Right,1,4,3,High/ Low,Lean (170-185),No,<span class="pos pos12">RM,1-Aug-20,nan,2027,172cm,60kg,€87.4M,21,nan
234426,Marcão,26,https://cdn.sofifa.net/players/234/426/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,79,83,Sevilla FC,https://cdn.sofifa.net/teams/481/30.png,€21.5M,€29K,1802,Left,1,3,2,High/ High,Normal (185+),No,<span class="pos pos4">RCB,8-Jul-22,nan,2027,185cm,81kg,€46.8M,23,nan
207599,M. Keane,29,https://cdn.sofifa.net/players/207/599/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,79,80,Everton,https://cdn.sofifa.net/teams/7/30.png,€16M,€45K,1794,Right,2,2,2,Medium/ Medium,Normal (185+),Yes,<span class="pos pos28">SUB,3-Jul-17,nan,2025,191cm,82kg,€31.6M,5,nan
235688,Lucas Veríssimo,26,https://cdn.sofifa.net/players/235/688/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,79,82,SL Benfica,https://cdn.sofifa.net/teams/234/30.png,€20.5M,€16K,1789,Right,1,2,2,High/ High,Normal (185+),No,<span class="pos pos28">SUB,1-Feb-21,nan,2026,191cm,86kg,€42.5M,4,nan
220793,D. Sánchez,26,https://cdn.sofifa.net/players/220/793/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,79,80,Tottenham Hotspur,https://cdn.sofifa.net/teams/18/30.png,€18M,€81K,1782,Right,2,2,2,Medium/ High,Unique,Yes,<span class="pos pos28">SUB,26-Aug-17,nan,2024,187cm,81kg,€35.6M,6,nan
257179,Gonçalo Inácio,20,https://cdn.sofifa.net/players/257/179/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,79,88,Sporting CP,https://cdn.sofifa.net/teams/237/30.png,€36M,€11K,1773,Left,1,2,2,Medium/ High,Normal (185+),No,<span class="pos pos6">LCB,1-Jul-19,nan,2026,185cm,78kg,€79.2M,25,nan
248695,W. Fofana,21,https://cdn.sofifa.net/players/248/695/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,79,86,Leicester City,https://cdn.sofifa.net/teams/95/30.png,€33M,€55K,1772,Right,1,3,2,Medium/ High,Lean (185+),Yes,<span class="pos pos4">RCB,2-Oct-20,nan,2027,190cm,76kg,€69.3M,3,nan
